home_ownership,annual_income,tax_liens,number_of_open_accounts,years_of_credit_history,maximum_open_credit,number_of_credit_problems,months_since_last_delinquent,bankruptcies,purpose,term,current_loan_amount,current_credit_balance,monthly_debt,credit_score,credit_default,credit_score_outlier,annual_income_outlier,current_loan_amount_outlier,maximum_open_credit_outlier,current_credit_balance_outlier,annual_income_na,years_in_current_job_na,months_since_last_delinquent_na,bankruptcies_na,credit_score_na,monthly_debt_categories,years_in_current_job,years_of_credit_history_categories,home_ownership_have_mortgage,home_ownership_home_mortgage,home_ownership_own_home,home_ownership_rent,purpose_business_loan,purpose_buy_a_car,purpose_buy_house,purpose_debt_consolidation,purpose_educational_expenses,purpose_home_improvements,purpose_major_purchase,purpose_medical_bills,purpose_moving,purpose_other,purpose_renewable_energy,purpose_small_business,purpose_take_a_trip,purpose_vacation,purpose_wedding,term_long_term,term_short_term
Home Mortgage,-0.5073274008589752,-0.11095342154390785,1.1956709492922981,0.40936491402405495,1.3786404368569318,-0.3409788778582933,-0.6983066109996929,-0.3370990397177327,debt consolidation,Short Term,-0.5909362932377589,0.23619556398434502,0.6010870520511232,0.7821794865361205,0,0,0,0,0,0,0,1,1,0,0,0.5803799882950024,0.31164418971279223,0.7273002455569214,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Rent,-0.4289765843677403,-0.11095342154390785,-0.4341227023397134,-1.0817996624778348,0.17567065665616483,-0.3409788778582933,-0.6983066109996929,-0.3370990397177327,debt consolidation,Short Term,0.0171427895523177,0.248988209240941,-0.4451171974488122,-0.3584199978603268,1,0,0,0,0,0,1,0,1,0,1,-0.7828677136193471,-1.6674679380145077,-0.7211203178198473,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Home Mortgage,0.5495323270288426,-0.11095342154390785,-0.23039849588571198,-0.14449621439093244,0.31076236427064635,-0.3409788778582933,-0.6983066109996929,-0.3370990397177327,debt consolidation,Long Term,-0.4593591220619454,0.05659088573896194,-1.0173977138259107,-0.34240321394439144,0,0,0,0,0,0,0,1,1,0,0,-0.7828677136193471,0.028913885751749396,0.003089963868537088,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Home Mortgage,-0.7169282492064787,-0.11095342154390785,0.7882225363842952,-0.7693651797822005,-0.8120490416398806,-0.3409788778582933,-0.6983066109996929,-0.3370990397177327,debt consolidation,Long Term,0.002829760687826769,-0.6369532392436338,-0.5487565700850163,-0.9271862181942576,0,0,0,1,0,0,0,0,1,0,0,-0.7828677136193471,-1.3847376340534647,-0.7211203178198473,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Home Mortgage,0.6172563118580089,-0.11095342154390785,-0.6378469087937149,-0.32911659052926173,-0.8277134139742267,-0.3409788778582933,1.9950961452715692,-0.3370990397177327,debt consolidation,Long Term,0.14281503402170445,-0.681422910849896,0.4724601931320801,-0.7472529861173758,0,0,0,0,0,0,0,0,0,0,0,0.5803799882950024,0.028913885751749396,0.003089963868537088,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Rent,-1.2024357923791804,-0.11095342154390785,-0.8415711152477163,-0.24390718615772497,-0.9168382910489546,-0.3409788778582933,1.6860171404535553,-0.3370990397177327,debt consolidation,Short Term,-0.7697528780649864,-0.7232528302603527,-0.47320715686072834,0.6022462544592386,1,0,0,0,0,0,0,0,0,0,0,-0.7828677136193471,-1.3847376340534647,0.003089963868537088,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Rent,0.2957474084710762,-0.11095342154390785,-0.23039849588571198,-0.38592286011028615,0.31205872611900604,-0.3409788778582933,-0.6983066109996929,-0.3370990397177327,debt consolidation,Short Term,-0.8902904036592194,0.7917618722707985,0.8185955735869758,0.14058686754759483,0,0,0,0,0,0,1,0,1,0,1,0.5803799882950024,-1.6674679380145077,-0.7211203178198473,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Rent,-0.030832914764515384,-0.11095342154390785,-0.6378469087937149,-0.7125589102011761,-0.5097266555870005,-0.3409788778582933,-0.6983066109996929,-0.3370990397177327,debt consolidation,Short Term,0.05539644517221275,-0.2409904098728062,-0.15818035832171598,0.8721461025745615,1,0,0,0,0,0,0,0,1,0,0,-0.7828677136193471,1.1598351015959207,-0.7211203178198473,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Home Mortgage,0.45048324172494797,-0.11095342154390785,-0.026674289431710546,-0.996590258106298,0.3016878313321286,1.6647792271904904,-0.6983066109996929,2.545731972691612,debt consolidation,Short Term,-0.2490923841244015,-0.5459833174189513,0.2638398378579085,0.14058686754759483,0,0,0,0,0,0,1,0,1,0,1,0.5803799882950024,1.1598351015959207,-0.7211203178198473,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Rent,-0.04873297217864589,-0.11095342154390785,-0.8415711152477163,-0.35751972531977383,-0.8225819816578029,-0.3409788778582933,-0.6983066109996929,-0.3370990397177327,debt consolidation,Short Term,0.002829760687826769,-0.41795533592238376,-1.101080637685888,1.1420459506898843,0,0,0,1,0,0,0,0,1,0,0,-0.7828677136193471,-1.6674679380145077,0.003089963868537088,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Rent,1.4248703459282948,-0.11095342154390785,-0.23039849588571198,0.5513805879766159,0.2205571856556187,-0.3409788778582933,-0.12430274490909606,-0.3370990397177327,debt consolidation,Short Term,1.0098123160914063,1.3059043768692271,1.7813684511022645,0.9621127186130024,0,0,0,0,0,0,0,0,0,0,0,1.9436276902093517,-0.5365467221703363,0.7273002455569214,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Home Mortgage,0.1821399514409317,-0.11095342154390785,0.1770499170222909,-0.11609307960042034,0.31800038459065455,-0.3409788778582933,0.22893040345434817,-0.3370990397177327,other,Long Term,1.2656496840459392,-0.4058733931800432,-0.7541906016050005,-3.3562848512321635,1,1,0,0,0,0,0,0,0,0,0,-0.7828677136193471,-1.102007330092422,0.003089963868537088,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
Home Mortgage,-1.1357517756744266,-0.11095342154390785,-1.2490195281557193,-0.28651188834349334,-1.1626609065441587,-0.3409788778582933,-0.6983066109996929,-0.3370990397177327,buy a car,Short Term,-0.936246137591845,-1.1761733897022146,-0.990817065665978,1.0070960266322229,0,0,0,0,0,0,0,0,1,0,0,-0.7828677136193471,0.028913885751749396,0.003089963868537088,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Rent,1.289338225254687,-0.11095342154390785,-0.6378469087937149,-0.7409620449916885,0.558151416999285,-0.3409788778582933,-0.6983066109996929,-0.3370990397177327,debt consolidation,Short Term,-0.002754246088902877,0.5894147135692449,1.4016089699781797,0.14058686754759483,0,0,0,0,0,0,1,0,1,0,1,1.9436276902093517,1.1598351015959207,-0.7211203178198473,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Rent,-0.2632500334779176,-0.11095342154390785,-0.4341227023397134,-0.32911659052926173,0.5104561039950519,-0.3409788778582933,-0.6983066109996929,-0.3370990397177327,debt consolidation,Long Term,0.8922272538503866,0.8801935708302834,0.13714154331639994,0.15241317426703382,0,0,0,0,0,0,0,0,1,0,0,0.5803799882950024,1.1598351015959207,0.003089963868537088,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Home Mortgage,0.5522110328038445,-0.11095342154390785,-0.4341227023397134,-0.8829777189442494,0.7166316529612559,-0.3409788778582933,-0.6983066109996929,-0.3370990397177327,other,Short Term,0.24846187487799176,-0.5045595137309263,-1.1354593939810689,-0.16246998186750952,1,0,0,0,0,0,0,0,1,0,0,-0.7828677136193471,0.5943744936738351,-0.7211203178198473,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
Home Mortgage,0.2262598112644928,-0.11095342154390785,-0.23039849588571198,0.40936491402405495,2.6353552186876104,-0.3409788778582933,2.304175150089583,-0.3370990397177327,debt consolidation,Long Term,0.7820875339783397,2.8437630887871572,0.8529743298821568,-2.1417355347132108,0,0,0,0,0,0,0,0,0,0,0,0.5803799882950024,-1.6674679380145077,0.7273002455569214,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Own Home,-1.2151990375424249,-0.11095342154390785,1.1956709492922981,2.0141420296879935,-0.226822689721008,-0.3409788778582933,-0.6983066109996929,-0.3370990397177327,other,Short Term,0.8116121675104735,-0.6075098493673415,0.9228219005989514,0.14058686754759483,0,0,0,0,1,0,1,0,1,0,1,0.5803799882950024,1.1598351015959207,2.1757208089336904,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
Rent,-0.8134246854777245,-0.11095342154390785,0.1770499170222909,-0.3717212927150301,0.15130985692240584,-0.3409788778582933,-0.6983066109996929,-0.3370990397177327,debt consolidation,Short Term,0.002829760687826769,0.008567701561423101,-0.8127183379319184,1.0970626426706638,0,0,0,1,0,0,0,0,1,0,0,-0.7828677136193471,-0.25381641820929346,-0.7211203178198473,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Rent,-0.22202947872847623,-0.11095342154390785,1.603119362200301,-0.7977683145727129,-0.7218438630248529,-0.3409788778582933,-0.6983066109996929,-0.3370990397177327,debt consolidation,Short Term,-0.7804074197309303,-0.8412294476267377,-0.5182349425449044,0.3323464063439157,1,0,0,0,0,0,0,0,1,0,0,-0.7828677136193471,-0.8192770261313791,-0.7211203178198473,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Rent,-0.4289765843677403,-0.11095342154390785,-0.8415711152477163,-1.3232263081971882,-0.3812788024453623,-0.3409788778582933,-0.6983066109996929,-0.3370990397177327,debt consolidation,Short Term,-0.7856705065779629,-0.3456667373295558,-0.8870938424046637,0.14058686754759483,0,0,0,0,0,0,1,0,1,0,1,-0.7828677136193471,-1.3847376340534647,-1.4453305995082317,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Rent,-0.5189876495266307,-0.11095342154390785,-0.026674289431710546,-0.030883675228883585,-0.8413252133820033,5.676295437288058,1.5535547098172637,8.3113939975103,debt consolidation,Short Term,-1.1703893182988536,-0.7758448163152473,-0.6677406071163867,0.3323464063439157,1,0,0,0,0,0,0,0,0,0,0,-0.7828677136193471,0.5943744936738351,0.003089963868537088,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Rent,-1.4147153465016857,-0.11095342154390785,-1.0452953217017178,2.624809427684005,-0.7527945021544402,-0.3409788778582933,2.3924834371804438,-0.3370990397177327,debt consolidation,Long Term,-1.1508773865732695,-1.0148439189662544,-0.11709355201771916,0.14058686754759483,0,0,0,0,0,0,1,0,0,0,1,-0.7828677136193471,1.1598351015959207,2.8999310906220743,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Have Mortgage,-0.30919771606559765,-0.11095342154390785,-0.8415711152477163,-1.3232263081971882,-1.2004714604546494,-0.3409788778582933,-0.6983066109996929,-0.3370990397177327,take a trip,Short Term,-1.0520340482265609,-1.1070321879582317,-0.20195038462923914,-0.7922362941365962,1,0,0,0,0,0,0,0,1,0,0,-0.7828677136193471,-1.6674679380145077,-1.4453305995082317,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
Home Mortgage,-0.4932090457154357,-0.11095342154390785,-1.0452953217017178,-0.25810875355298124,0.20807970286515678,-0.3409788778582933,-0.6983066109996929,-0.3370990397177327,debt consolidation,Short Term,-1.1652545994237,0.23619556398434502,-0.14325494705210082,1.0520793346514434,0,0,0,0,0,0,0,0,1,0,0,-0.7828677136193471,0.028913885751749396,0.003089963868537088,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Rent,0.9314527421729404,-0.11095342154390785,1.3993951557462996,-0.27231032094823754,1.349580325422869,-0.3409788778582933,-0.6983066109996929,-0.3370990397177327,other,Short Term,-1.1248186882818645,2.3909440582759025,2.597989689050479,1.2320125667283253,0,0,0,0,0,0,0,0,1,0,0,1.9436276902093517,-0.8192770261313791,0.003089963868537088,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
Home Mortgage,2.0573600506846312,-0.11095342154390785,0.3807741234762923,-0.1586977817861887,1.5735268347270037,-0.3409788778582933,-0.6983066109996929,-0.3370990397177327,debt consolidation,Short Term,0.4202182212518829,2.062701025620547,2.7578928311356257,0.917129410593782,0,0,0,0,0,0,0,0,1,0,0,1.9436276902093517,0.028913885751749396,0.003089963868537088,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Home Mortgage,0.004809629135804333,-0.11095342154390785,1.1956709492922981,-0.04508524262413988,-0.226822689721008,-0.3409788778582933,-0.6983066109996929,-0.3370990397177327,debt consolidation,Short Term,1.6521656473731337,-0.21784181369420397,-0.12589786765428992,1.1870292587091047,0,0,0,0,1,1,0,0,1,0,0,-0.7828677136193471,0.8771047976348779,0.003089963868537088,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Home Mortgage,1.055177434792441,-0.11095342154390785,-0.4341227023397134,-0.04508524262413988,0.4887420430350273,-0.3409788778582933,1.5535547098172637,-0.3370990397177327,debt consolidation,Short Term,0.47361929755348137,0.9580662606065462,0.07324736698242937,1.0520793346514434,0,0,0,0,0,0,0,0,0,0,0,0.5803799882950024,-0.25381641820929346,0.003089963868537088,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Home Mortgage,0.3895348067972571,-0.11095342154390785,-0.026674289431710546,-0.49953539927233476,0.3558109385011452,-0.3409788778582933,0.14062211636348712,-0.3370990397177327,debt consolidation,Short Term,-0.5733498810903574,0.18908614018227735,-0.014041133757286325,1.0070960266322229,1,1,0,0,0,0,0,0,0,0,0,0.5803799882950024,0.31164418971279223,-0.7211203178198473,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Home Mortgage,0.12664347062000947,-0.11095342154390785,1.3993951557462996,1.9431341927117132,-0.226822689721008,-0.3409788778582933,0.2730845469997787,-0.3370990397177327,debt consolidation,Long Term,2.524682752233626,2.289719714459822,-0.02712183127447715,0.3323464063439157,0,0,0,0,1,0,0,0,0,0,0,0.5803799882950024,1.1598351015959207,2.1757208089336904,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Home Mortgage,-0.4263359438971524,-0.11095342154390785,0.3807741234762923,0.15373670090944522,-0.04719555110766999,-0.3409788778582933,0.008159685727195526,-0.3370990397177327,debt consolidation,Short Term,-1.2191691476128137,-0.4407993453091623,-0.47513572123826286,0.6922128704976795,0,0,0,0,0,0,0,0,0,0,0,-0.7828677136193471,1.1598351015959207,0.003089963868537088,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Rent,0.009001015819042637,-0.11095342154390785,-1.0452953217017178,-0.7693651797822005,-1.0756966325500303,1.6647792271904904,-0.6983066109996929,2.545731972691612,other,Short Term,-0.7729620773619574,-0.8151365124605062,-0.34189707793815893,-2.186718842732431,0,0,0,0,0,0,0,0,1,0,0,-0.7828677136193471,1.1598351015959207,-0.7211203178198473,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
Rent,-1.1566456807194416,-0.11095342154390785,-1.0452953217017178,-0.2013024839719571,-1.4008133811032348,-0.3409788778582933,-0.08014860136366553,-0.3370990397177327,debt consolidation,Short Term,-0.8353489116950749,-1.3363860422014882,-0.7792619385129496,0.7371961785169,0,0,0,0,0,0,0,0,0,0,0,-0.7828677136193471,1.1598351015959207,0.003089963868537088,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Home Mortgage,0.5695123206917981,-0.11095342154390785,0.1770499170222909,-0.7693651797822005,-0.4561977142651487,-0.3409788778582933,-0.08014860136366553,-0.3370990397177327,debt consolidation,Short Term,-0.1897863811163763,0.13558039375191167,0.6329502895929983,-3.0863850031168405,0,0,0,0,0,0,0,0,0,0,0,0.5803799882950024,1.1598351015959207,-0.7211203178198473,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Home Mortgage,1.2137978023346863,-0.11095342154390785,1.3993951557462996,-0.059286810019396174,-0.226822689721008,-0.3409788778582933,-0.6983066109996929,-0.3370990397177327,debt consolidation,Short Term,0.012136438649042845,-0.21784181369420397,3.136143001007727,0.14058686754759483,0,0,0,0,1,1,1,0,1,0,1,3.3068753921237017,1.1598351015959207,0.003089963868537088,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Rent,-0.41369875547626095,-0.11095342154390785,-1.2490195281557193,-1.7350717626596148,-0.7874721815980616,-0.3409788778582933,-0.6983066109996929,-0.3370990397177327,business loan,Short Term,0.16579290098801724,-0.6976675397471608,-0.2598911665803857,-0.9271862181942576,1,1,0,0,0,0,0,0,1,0,0,-0.7828677136193471,-0.8192770261313791,-1.4453305995082317,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Home Mortgage,-0.817521529604198,-0.11095342154390785,-0.6378469087937149,0.3099539422572624,0.21315712010456553,-0.3409788778582933,0.9795508437266671,-0.3370990397177327,debt consolidation,Short Term,-0.6368920271703845,0.00450654433710692,-0.3982446980122117,0.827162794555341,0,0,0,0,0,0,0,0,0,0,0,-0.7828677136193471,0.8771047976348779,0.003089963868537088,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Rent,-0.8975675609983732,-0.11095342154390785,0.3807741234762923,-0.982388690711042,-0.459114528423958,-0.3409788778582933,-0.6983066109996929,-0.3370990397177327,debt consolidation,Short Term,-0.5751470326966612,0.14157060065777802,-0.5669521557339292,0.46729633040157714,1,1,0,0,0,0,0,0,1,0,0,-0.7828677136193471,-0.25381641820929346,-0.7211203178198473,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Rent,-0.7599451125344509,-0.11095342154390785,-1.0452953217017178,-0.49953539927233476,-0.3515164950101046,-0.3409788778582933,-0.6983066109996929,-0.3370990397177327,business loan,Short Term,0.002829760687826769,-1.3304973642262297,-1.4951785757038165,1.3219791827667662,0,0,0,1,0,0,0,0,1,0,0,-0.7828677136193471,0.028913885751749396,-0.7211203178198473,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Rent,-0.09392431431220775,-0.11095342154390785,1.1956709492922981,0.3241555096525187,0.10658537315399692,1.6647792271904904,0.8912425566358061,2.545731972691612,debt consolidation,Short Term,-0.6590996863054243,-0.36739392847964736,-0.17302191896622096,-0.47735313800205287,1,0,0,0,0,0,0,1,0,0,0,-0.7828677136193471,0.028913885751749396,0.003089963868537088,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Rent,-0.4289765843677403,-0.11095342154390785,-0.4341227023397134,-1.3374278755924442,-1.250165331308437,-0.3409788778582933,-0.6983066109996929,-0.3370990397177327,wedding,Short Term,-1.6119751415620716,-1.2613561624822467,-0.8750193523887952,-0.3584199978603268,1,0,0,0,0,0,1,0,1,0,1,-0.7828677136193471,-1.3847376340534647,-1.4453305995082317,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
Own Home,-1.5950080022521094,-0.11095342154390785,-0.4341227023397134,3.0224533147511763,0.18085610404960353,-0.3409788778582933,-0.6983066109996929,-0.3370990397177327,educational expenses,Short Term,0.002829760687826769,-0.1352987931099776,-1.1729406234053272,0.5572629464400181,0,0,0,1,0,0,0,0,0,1,0,-0.7828677136193471,-1.3847376340534647,2.8999310906220743,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
Rent,-0.5613742291428376,-0.11095342154390785,-0.23039849588571198,-0.28651188834349334,0.5543163465312211,-0.3409788778582933,0.8029342695449451,-0.3370990397177327,other,Long Term,0.14281503402170445,0.37610243036203744,-0.1399847726728031,0.3323464063439157,0,1,0,0,0,0,0,0,0,0,0,-0.7828677136193471,1.1598351015959207,0.003089963868537088,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
Home Mortgage,-0.9787481030737256,-0.11095342154390785,-0.8415711152477163,-1.3942341451734686,0.014327621612399772,-0.3409788778582933,-0.6983066109996929,-0.3370990397177327,debt consolidation,Short Term,-0.056668794278016694,-0.2138821854004957,-0.9860375800346968,0.3773297143631362,0,0,0,0,0,0,0,0,1,0,0,-0.7828677136193471,0.8771047976348779,-1.4453305995082317,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Rent,0.3513396138642885,-0.11095342154390785,-0.8415711152477163,0.06852729653790895,0.056297336453044376,-0.3409788778582933,-0.6983066109996929,-0.3370990397177327,debt consolidation,Long Term,0.5651456615030961,0.9723818398222607,0.1003311188930232,0.10742986624781334,0,0,0,0,0,0,0,0,1,0,0,0.5803799882950024,1.1598351015959207,0.003089963868537088,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Rent,-0.17230009387020523,-0.11095342154390785,-0.23039849588571198,1.8437232209449206,-0.1222765081585014,-0.3409788778582933,0.6263176953632229,-0.3370990397177327,debt consolidation,Short Term,0.002829760687826769,0.4419947063265675,-0.5170610337933617,1.1420459506898843,0,0,0,1,0,0,0,0,0,0,0,-0.7828677136193471,-0.8192770261313791,1.451510527245306,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Rent,-0.4289765843677403,-0.11095342154390785,0.9919467428382966,-0.10189151220516404,1.4438906498910358,-0.3409788778582933,2.436637580725874,-0.3370990397177327,home improvements,Short Term,0.20237777297348733,-0.1707323898921363,-1.0329100794712973,0.14058686754759483,0,0,0,0,0,0,1,0,0,0,1,-0.7828677136193471,-1.3847376340534647,0.003089963868537088,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
Home Mortgage,1.9177522085286487,-0.11095342154390785,-0.23039849588571198,0.579783722767128,-0.09597116565220291,-0.3409788778582933,-0.5658441803634013,-0.3370990397177327,debt consolidation,Short Term,0.7481983894023253,0.711554017090554,2.6670826041412816,0.3773297143631362,0,0,0,0,0,0,0,0,0,0,0,1.9436276902093517,1.1598351015959207,0.7273002455569214,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Rent,-0.4289765843677403,-0.11095342154390785,0.5844983299302937,-0.9113808537347615,-0.6624272783083677,-0.3409788778582933,2.5249458678167356,-0.3370990397177327,debt consolidation,Short Term,-1.2773198388739293,-0.4966402571435098,-0.33460207355357174,0.14058686754759483,0,0,0,0,0,0,1,0,0,0,1,-0.7828677136193471,-0.8192770261313791,-0.7211203178198473,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Rent,0.15191784746179235,-0.11095342154390785,-0.8415711152477163,0.7928072336959694,-0.5377604805577785,-0.3409788778582933,1.5977088533626944,-0.3370990397177327,buy house,Short Term,0.002829760687826769,-1.2780069071019429,-0.7177155796820646,1.0070960266322229,0,0,0,1,0,0,0,1,0,0,0,-0.7828677136193471,0.31164418971279223,0.7273002455569214,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Home Mortgage,2.5418276257329206,-0.11095342154390785,-0.026674289431710546,-0.22970561876246917,-0.12854225709223985,-0.3409788778582933,-0.6983066109996929,-0.3370990397177327,debt consolidation,Short Term,0.491847549560277,0.6030195902707041,0.6602017427538125,0.8721461025745615,0,0,0,0,0,0,0,0,1,0,0,0.5803799882950024,-0.8192770261313791,0.003089963868537088,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Rent,-0.27727384606469235,-0.11095342154390785,0.5844983299302937,-0.5279385340628471,0.07957783464650361,-0.3409788778582933,1.2444757049992503,-0.3370990397177327,debt consolidation,Long Term,0.002829760687826769,-0.18159598546718206,-0.5078374650312399,0.5572629464400181,0,0,0,1,0,0,0,0,0,0,0,-0.7828677136193471,-0.8192770261313791,-0.7211203178198473,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
